CO2 (PPM), Latitude, Longitude, Altitude, Air Speed (m/s), Mode, Fixed Sats, Available Sats
446,44.3805115,-73.2588686,59.57,1.27999997139,STABILIZE,4,8
446,44.3805102,-73.2588751,59.6,0.889999985695,STABILIZE,4,8
446,44.3805064,-73.2588803,59.65,0.849999964237,STABILIZE,4,8
446,44.3805038,-73.2588815,59.68,0.659999966621,STABILIZE,4,8
448,44.3805011,-73.2588823,59.69,0.829999983311,STABILIZE,4,8
448,44.3804987,-73.2588794,59.64,0.75,STABILIZE,4,8
448,44.3804963,-73.2588716,59.51,0.930000007153,STABILIZE,4,8
448,44.3804967,-73.2588669,59.46,0.849999964237,STABILIZE,4,8
448,44.3804993,-73.2588642,59.49,0.909999966621,STABILIZE,4,8
448,44.3805062,-73.2588616,59.52,0.879999995232,STABILIZE,4,8
448,44.3805103,-73.2588665,59.5,1.31999993324,STABILIZE,4,8
446,44.3805111,-73.2588725,59.57,0.919999957085,STABILIZE,4,8
446,44.3805095,-73.2588774,59.67,1.07999992371,STABILIZE,4,8
446,44.3805041,-73.2588836,59.72,1.22000002861,STABILIZE,4,8
446,44.380499,-73.2588822,59.67,1.12999999523,STABILIZE,4,8
452,44.3804961,-73.2588769,59.56,0.729999959469,STABILIZE,4,8
452,44.3804969,-73.2588736,59.49,0.979999959469,STABILIZE,4,8
452,44.3804986,-73.2588691,59.42,0.620000004768,STABILIZE,4,8
452,44.3804979,-73.2588658,59.34,0.5,STABILIZE,4,8
454,44.3804968,-73.2588609,59.29,0.810000002384,STABILIZE,4,8
454,44.3804972,-73.258857,59.17,0.930000007153,STABILIZE,4,8
454,44.380498,-73.2588535,58.79,0.719999969006,STABILIZE,4,9
454,44.3805001,-73.2588491,58.42,0.189999997616,STABILIZE,4,9
454,44.3805008,-73.2588488,58.21,0.189999997616,STABILIZE,4,9
454,44.3805006,-73.2588483,58.18,0.359999984503,STABILIZE,4,9
454,44.3805016,-73.258847,58.14,0.140000000596,STABILIZE,4,9
454,44.3805021,-73.2588471,58.13,0.109999999404,STABILIZE,4,9
454,44.3805028,-73.2588467,58.14,0.359999984503,STABILIZE,4,9
454,44.3805031,-73.2588472,58.15,0.0899999961257,STABILIZE,4,9
454,44.3805036,-73.2588477,58.16,0.0999999940395,STABILIZE,4,9
454,44.3805037,-73.2588475,58.15,0.0299999993294,STABILIZE,4,9
454,44.3805038,-73.2588477,58.16,0.159999996424,STABILIZE,4,9
454,44.3805035,-73.2588479,58.16,0.159999996424,STABILIZE,4,8
454,44.3805046,-73.2588464,58.18,0.199999988079,STABILIZE,4,8
454,44.3805044,-73.2588457,58.21,0.0499999970198,STABILIZE,4,9
454,44.3805043,-73.2588457,58.24,0.149999991059,STABILIZE,4,9
454,44.3805041,-73.2588454,58.26,0.159999996424,STABILIZE,4,9
454,44.3805039,-73.2588458,58.28,0.109999999404,STABILIZE,4,9
453,44.3805042,-73.2588452,58.28,0.109999999404,STABILIZE,4,9
453,44.380504,-73.258845,58.28,0.0399999991059,STABILIZE,4,9
453,44.3805037,-73.2588456,58.27,0.149999991059,STABILIZE,4,9
453,44.380503,-73.2588457,58.27,0.0299999993294,STABILIZE,4,9
453,44.3805029,-73.2588458,58.29,0.0599999986589,STABILIZE,4,9
453,44.3805027,-73.2588462,58.29,0.0599999986589,STABILIZE,4,9
453,44.3805025,-73.2588467,58.29,0.0499999970198,STABILIZE,4,9
452,44.3805019,-73.258847,58.3,0.0899999961257,STABILIZE,4,9
452,44.3805011,-73.2588473,58.31,0.0599999986589,STABILIZE,4,9
452,44.3805008,-73.2588476,58.33,0.0499999970198,STABILIZE,4,9
452,44.3805008,-73.2588475,58.31,0.0899999961257,STABILIZE,4,9
450,44.3805008,-73.2588477,58.31,0.109999999404,STABILIZE,4,9
450,44.3805006,-73.2588484,58.3,0.109999999404,STABILIZE,4,9
450,44.3805012,-73.2588481,58.28,0.0899999961257,STABILIZE,3,9
450,44.3805015,-73.2588487,58.27,0.140000000596,STABILIZE,3,9
448,44.380502,-73.2588485,58.27,0.280000001192,STABILIZE,3,9
448,44.3805028,-73.258849,58.28,0.149999991059,STABILIZE,3,9
448,44.3805027,-73.2588495,58.28,0.149999991059,STABILIZE,3,9
448,44.3805028,-73.2588496,58.29,0.0599999986589,STABILIZE,3,9
448,44.380503,-73.2588495,58.25,0.310000002384,STABILIZE,3,9
448,44.3805036,-73.2588493,58.23,0.329999983311,STABILIZE,3,9
448,44.380504,-73.2588489,58.24,0.0299999993294,STABILIZE,3,9
448,44.380504,-73.2588488,58.25,0.0499999970198,STABILIZE,3,9
448,44.3805041,-73.2588477,58.27,0.0999999940395,STABILIZE,3,9
448,44.3805045,-73.2588471,58.26,0.129999995232,STABILIZE,3,9
448,44.3805051,-73.2588466,58.27,0.070000000298,STABILIZE,3,9
447,44.3805057,-73.2588458,58.27,0.070000000298,STABILIZE,3,9
447,44.3805057,-73.2588454,58.27,0.189999997616,STABILIZE,3,9
447,44.3805064,-73.2588446,58.27,0.0799999982119,STABILIZE,3,9
447,44.3805066,-73.2588441,58.25,0.0599999986589,STABILIZE,3,9
447,44.3805067,-73.258843,58.24,0.0599999986589,STABILIZE,3,9
447,44.3805071,-73.2588425,58.23,0.119999997318,STABILIZE,3,9
447,44.3805076,-73.2588413,58.23,0.070000000298,STABILIZE,3,9
447,44.3805081,-73.258841,58.23,0.140000000596,STABILIZE,3,9
447,44.3805081,-73.2588407,58.25,0.140000000596,STABILIZE,3,9
447,44.3805086,-73.25884,58.25,0.0299999993294,STABILIZE,3,9
447,44.3805085,-73.2588398,58.26,0.00999999977648,STABILIZE,3,9
447,44.3805083,-73.2588398,58.28,0.0599999986589,STABILIZE,3,9
447,44.3805087,-73.2588393,58.3,0.00999999977648,STABILIZE,3,9
447,44.380509,-73.2588388,58.34,0.0599999986589,STABILIZE,3,9
447,44.3805095,-73.258838,58.34,0.019999999553,STABILIZE,3,9
447,44.38051,-73.2588378,58.35,0.0899999961257,STABILIZE,3,9
447,44.3805107,-73.2588371,58.38,0.399999976158,STABILIZE,3,9
447,44.3805131,-73.2588347,58.36,0.930000007153,STABILIZE,3,9
447,44.3805198,-73.2588287,58.34,0.329999983311,STABILIZE,3,8
446,44.38052,-73.2588286,58.33,0.0799999982119,STABILIZE,3,8
446,44.38052,-73.2588286,58.34,0.149999991059,STABILIZE,3,8
446,44.3805209,-73.2588272,58.33,0.0999999940395,STABILIZE,3,8
446,44.3805211,-73.2588263,58.34,0.0899999961257,STABILIZE,3,8
446,44.3805211,-73.2588268,58.35,0.0599999986589,STABILIZE,3,8
446,44.3805207,-73.2588273,58.34,0.159999996424,STABILIZE,3,10
446,44.3805203,-73.258828,58.32,0.149999991059,STABILIZE,3,10
445,44.3805196,-73.2588292,58.32,0.0599999986589,STABILIZE,3,10
445,44.3805185,-73.2588305,58.33,0.0999999940395,STABILIZE,3,10
445,44.3805186,-73.2588305,58.29,0.209999993443,STABILIZE,3,10
