CO2 (PPM), Latitude, Longitude, Altitude, Air Speed (m/s), Mode, Fixed Sats, Available Sats
489,44.380523,-73.2583572,61.79,1.69999992847,STABILIZE,4,10
489,44.3805223,-73.2583633,61.78,1.57999992371,STABILIZE,4,10
489,44.3805218,-73.2583743,61.76,1.66999995708,STABILIZE,4,10
489,44.3805212,-73.2583868,61.7,1.54999995232,STABILIZE,4,10
489,44.3805208,-73.2583992,61.67,1.65999996662,STABILIZE,4,10
488,44.3805208,-73.2584059,61.61,1.50999999046,STABILIZE,4,10
488,44.3805211,-73.2584138,61.58,1.55999994278,STABILIZE,4,10
488,44.3805211,-73.2584261,61.54,1.31999993324,STABILIZE,4,10
488,44.3805205,-73.2584419,61.43,1.61000001431,STABILIZE,4,10
486,44.38052,-73.2584495,61.33,1.43999993801,STABILIZE,4,10
486,44.38052,-73.258456,61.3,1.31999993324,STABILIZE,4,10
486,44.3805188,-73.2584648,61.22,1.33999991417,STABILIZE,4,10
486,44.3805176,-73.2584739,61.2,1.44999992847,STABILIZE,4,10
487,44.3805161,-73.258483,61.17,0.909999966621,STABILIZE,4,10
487,44.3805158,-73.2584889,61.21,1.29999995232,STABILIZE,4,10
487,44.380517,-73.258499,61.22,1.37000000477,STABILIZE,4,10
486,44.3805174,-73.258505,61.2,1.33999991417,STABILIZE,4,10
486,44.3805169,-73.2585203,61.22,1.27999997139,STABILIZE,4,10
486,44.3805174,-73.2585279,61.24,1.51999998093,STABILIZE,4,10
486,44.3805166,-73.2585371,61.22,1.57999992371,STABILIZE,4,10
486,44.3805177,-73.2585474,61.19,1.52999997139,STABILIZE,4,10
486,44.3805169,-73.2585599,61.13,1.40999996662,STABILIZE,4,10
486,44.3805165,-73.2585715,61.14,1.57999992371,STABILIZE,4,10
486,44.3805165,-73.2585803,61.15,1.56999993324,STABILIZE,4,10
486,44.380517,-73.2585915,61.11,1.44999992847,STABILIZE,4,10
486,44.3805173,-73.2585993,61.11,1.73000001907,STABILIZE,4,10
486,44.3805177,-73.2586145,61.07,1.66999995708,STABILIZE,4,11
486,44.3805173,-73.2586218,61.03,1.36000001431,STABILIZE,4,11
486,44.3805173,-73.2586293,61.04,1.39999997616,STABILIZE,4,11
486,44.380517,-73.2586404,61.04,1.41999995708,STABILIZE,4,11
486,44.3805167,-73.2586513,60.98,1.44999992847,STABILIZE,4,11
486,44.3805154,-73.2586624,60.96,1.50999999046,STABILIZE,4,11
486,44.3805151,-73.25867,60.92,1.87999999523,STABILIZE,4,11
486,44.3805146,-73.2586829,60.91,1.54999995232,STABILIZE,4,11
486,44.3805146,-73.2586946,60.85,1.57999992371,STABILIZE,4,11
486,44.3805145,-73.2587068,60.86,1.56999993324,STABILIZE,4,11
486,44.3805143,-73.2587151,60.89,1.43999993801,STABILIZE,4,11
486,44.3805137,-73.2587261,60.88,1.33999991417,STABILIZE,4,11
486,44.3805135,-73.2587338,60.87,1.59999990463,STABILIZE,4,11
495,44.3805125,-73.2587495,60.87,1.41999995708,STABILIZE,4,11
495,44.3805118,-73.258757,60.86,1.43999993801,STABILIZE,4,11
495,44.3805111,-73.258765,60.85,1.66999995708,STABILIZE,4,11
495,44.3805112,-73.2587769,60.82,1.91999995708,STABILIZE,4,11
498,44.3805107,-73.2587902,60.8,1.61000001431,STABILIZE,4,11
498,44.3805111,-73.2588004,60.77,1.28999996185,STABILIZE,4,11
498,44.3805106,-73.2588065,60.74,1.38999998569,STABILIZE,4,11
497,44.3805094,-73.258817,60.68,1.39999997616,STABILIZE,4,11
497,44.3805087,-73.2588233,60.64,1.32999992371,STABILIZE,4,11
497,44.380507,-73.258836,60.55,1.39999997616,STABILIZE,4,11
497,44.3805068,-73.2588425,60.55,1.23000001907,STABILIZE,4,11
496,44.3805062,-73.2588483,60.57,0.740000009537,STABILIZE,4,11
496,44.3805065,-73.2588546,60.57,0.829999983311,STABILIZE,4,11
496,44.3805056,-73.258858,60.54,0.829999983311,STABILIZE,4,11
496,44.3805018,-73.2588623,60.61,0.519999980927,STABILIZE,4,11
494,44.3805002,-73.2588621,60.65,0.299999982119,STABILIZE,4,11
494,44.3805021,-73.2588623,60.59,0.5,STABILIZE,4,11
494,44.3805029,-73.2588633,60.27,0.0499999970198,STABILIZE,4,11
494,44.3805019,-73.2588642,59.8,0.170000001788,STABILIZE,4,11
494,44.3805014,-73.2588647,59.76,0.109999999404,STABILIZE,4,11
494,44.3805012,-73.2588655,59.72,0.0599999986589,STABILIZE,4,11
494,44.3805009,-73.2588651,59.7,0.239999994636,STABILIZE,4,11
493,44.3805009,-73.2588652,59.7,0.159999996424,STABILIZE,4,11
493,44.3805009,-73.2588655,59.67,0.0499999970198,STABILIZE,4,11
493,44.380501,-73.2588658,59.63,0.0399999991059,STABILIZE,4,11
493,44.3805007,-73.2588661,59.6,0.259999990463,STABILIZE,4,11
493,44.3805006,-73.2588663,59.55,0.109999999404,STABILIZE,4,11
493,44.3805,-73.2588676,59.52,0.019999999553,STABILIZE,4,11
493,44.3804998,-73.258868,59.5,0.109999999404,STABILIZE,4,11
493,44.3804996,-73.2588687,59.49,0.070000000298,STABILIZE,4,11
493,44.3804991,-73.2588693,59.49,0.119999997318,STABILIZE,4,11
493,44.380499,-73.2588686,59.49,0.109999999404,STABILIZE,4,11
493,44.3804987,-73.2588683,59.46,0.0999999940395,STABILIZE,4,11
493,44.3804987,-73.2588679,59.43,0.0999999940395,STABILIZE,4,11
493,44.3804985,-73.2588678,59.43,0.0799999982119,STABILIZE,4,11
493,44.380499,-73.2588667,59.4,0.0399999991059,STABILIZE,4,11
493,44.3804987,-73.2588666,59.37,0.0299999993294,STABILIZE,4,11
492,44.3804987,-73.2588669,59.36,0.0799999982119,STABILIZE,4,11
492,44.3804979,-73.2588682,59.35,0.0299999993294,STABILIZE,4,11
492,44.3804978,-73.2588684,59.35,0.0399999991059,STABILIZE,4,11
492,44.3804976,-73.258868,59.36,0.109999999404,STABILIZE,4,11
493,44.3804981,-73.2588669,59.36,0.0299999993294,STABILIZE,4,11
493,44.3804985,-73.2588662,59.34,0.0799999982119,STABILIZE,4,11
493,44.3804984,-73.2588663,59.34,0.0899999961257,STABILIZE,4,11
493,44.3804988,-73.2588664,59.34,0.0399999991059,STABILIZE,4,11
492,44.3804989,-73.2588666,59.35,0.170000001788,STABILIZE,4,11
492,44.3804989,-73.2588672,59.31,0.0999999940395,STABILIZE,4,11
492,44.3804987,-73.2588677,59.33,0.0999999940395,STABILIZE,4,11
492,44.3804988,-73.2588677,59.33,0.070000000298,STABILIZE,4,11
492,44.380499,-73.2588674,59.33,0.109999999404,STABILIZE,4,11
492,44.3804989,-73.2588675,59.38,0.0499999970198,STABILIZE,4,11
492,44.3804994,-73.2588673,59.4,0.0599999986589,STABILIZE,4,11
492,44.3805,-73.2588676,59.41,0.140000000596,STABILIZE,4,11
492,44.3805003,-73.2588675,59.41,0.019999999553,STABILIZE,4,11
492,44.3805003,-73.2588677,59.43,0.0899999961257,STABILIZE,4,11
492,44.3805007,-73.2588679,59.47,0.0399999991059,STABILIZE,4,11
493,44.380501,-73.2588678,59.46,0.0499999970198,STABILIZE,4,11
493,44.3805012,-73.2588675,59.46,0.0499999970198,STABILIZE,4,11
493,44.3805017,-73.2588668,59.45,0.0799999982119,STABILIZE,4,11
493,44.3805019,-73.2588667,59.45,0.0899999961257,STABILIZE,4,11
493,44.3805022,-73.2588666,59.46,0.0299999993294,STABILIZE,4,11
493,44.3805027,-73.2588665,59.46,0.070000000298,STABILIZE,4,11
493,44.3805034,-73.2588668,59.45,0.119999997318,STABILIZE,4,11
493,44.3805035,-73.2588667,59.46,0.0999999940395,STABILIZE,4,11
492,44.3805037,-73.2588665,59.44,0.109999999404,STABILIZE,4,11
492,44.3805038,-73.2588667,59.44,0.0999999940395,STABILIZE,4,11
492,44.3805038,-73.2588663,59.44,0.070000000298,STABILIZE,4,11
